AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,P101,P102,P103,P103A,P110,P110A1,P111A,P1121,P1144,P301A,P530A,P1$01,P1$02,P1$03,P1$04,P1$05,P1$06,P1$07,P1$08,P1$09,P1$10,P1$11,P1$12,P1$13,P1$14,P1$15,P1$16,P1$17,P1$18,P1$19,P1$20,P1$21,P7,confi
2020,01,005170,045,11,021803,2,2,1,3,6,6,1,1,1,1,1,5,375,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,6.349206349206349
2020,01,005170,045,11,021803,2,2,1,3,6,6,1,1,1,1,1,5,375,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,6.349206349206349
2020,01,005170,045,11,021803,2,2,1,3,6,6,1,1,1,1,1,3,375,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,6.349206349206349
2020,01,005170,096,11,021803,2,2,1,1,3,1,1,1,1,1,1,6,2000,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,2,9.523809523809524
2020,01,005170,096,11,021803,2,2,1,1,3,1,1,1,1,1,1,10,2000,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,2,9.523809523809524
2020,01,005170,129,11,021803,2,2,1,1,3,1,1,1,1,1,0,5,24,2,2,3,1,2,1,2,1,1,3,1,1,1,2,2,2,1,2,1,1,1,2,19.047619047619047
2020,01,005170,129,11,021803,2,2,1,1,3,1,1,1,1,1,0,6,24,2,2,3,1,2,1,2,1,1,3,1,1,1,2,2,2,1,2,1,1,1,2,19.047619047619047
2020,01,005170,129,11,021803,2,2,1,1,3,1,1,1,1,1,0,3,24,2,2,3,1,2,1,2,1,1,3,1,1,1,2,2,2,1,2,1,1,1,2,19.047619047619047
2020,01,005173,063,11,021801,2,2,1,1,5,1,1,1,1,1,1,1,196,2,2,3,2,2,3,3,2,2,3,3,2,2,2,2,3,3,3,3,2,2,2,47.61904761904761
2020,01,005173,063,11,021801,2,2,1,1,5,1,1,1,1,1,1,8,196,2,2,3,2,2,3,3,2,2,3,3,2,2,2,2,3,3,3,3,2,2,2,47.61904761904761
2020,01,005173,063,11,021801,2,2,1,1,5,1,1,1,1,1,1,7,196,2,2,3,2,2,3,3,2,2,3,3,2,2,2,2,3,3,3,3,2,2,2,47.61904761904761
2020,01,005173,063,11,021801,2,2,1,1,5,1,1,1,1,1,1,5,196,2,2,3,2,2,3,3,2,2,3,3,2,2,2,2,3,3,3,3,2,2,2,47.61904761904761
2020,01,005173,063,11,021801,2,2,1,1,5,1,1,1,1,1,1,3,196,2,2,3,2,2,3,3,2,2,3,3,2,2,2,2,3,3,3,3,2,2,2,47.61904761904761
2020,01,005173,063,11,021801,2,2,1,1,5,1,1,1,1,1,1,3,196,2,2,3,2,2,3,3,2,2,3,3,2,2,2,2,3,3,3,3,2,2,2,47.61904761904761
2020,01,005173,077,11,021801,2,2,1,9,6,4,1,1,1,1,1,6,1762,2,2,3,1,1,1,2,2,1,2,2,1,1,1,1,2,3,2,2,3,3,3,26.984126984126984
2020,01,005173,077,11,021801,2,2,1,9,6,4,1,1,1,1,1,7,1762,2,2,3,1,1,1,2,2,1,2,2,1,1,1,1,2,3,2,2,3,3,3,26.984126984126984
2020,01,005173,077,11,021801,2,2,1,9,6,4,1,1,1,1,1,5,1762,2,2,3,1,1,1,2,2,1,2,2,1,1,1,1,2,3,2,2,3,3,3,26.984126984126984
2020,01,005173,077,11,021801,2,2,1,9,6,4,1,1,1,1,1,5,1762,2,2,3,1,1,1,2,2,1,2,2,1,1,1,1,2,3,2,2,3,3,3,26.984126984126984
2020,01,005173,077,11,021801,2,2,1,9,6,4,1,1,1,1,1,4,1762,2,2,3,1,1,1,2,2,1,2,2,1,1,1,1,2,3,2,2,3,3,3,26.984126984126984
2020,01,005173,077,11,021801,2,2,1,9,6,4,1,1,1,1,1,3,1762,2,2,3,1,1,1,2,2,1,2,2,1,1,1,1,2,3,2,2,3,3,3,26.984126984126984
2020,01,005173,077,11,021801,2,2,1,9,6,4,1,1,1,1,1,3,1762,2,2,3,1,1,1,2,2,1,2,2,1,1,1,1,2,3,2,2,3,3,3,26.984126984126984
2020,01,005173,077,11,021801,2,2,1,9,6,4,1,1,1,1,1,2,1762,2,2,3,1,1,1,2,2,1,2,2,1,1,1,1,2,3,2,2,3,3,3,26.984126984126984
2020,01,005212,049,11,021809,2,2,1,8,5,4,1,1,1,1,0,6,459,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,1,1,2,2,1,3,12.698412698412698
2020,01,005212,049,11,021809,2,2,1,8,5,4,1,1,1,1,0,5,459,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,1,1,2,2,1,3,12.698412698412698
2020,01,005212,049,11,021809,2,2,1,8,5,4,1,1,1,1,0,5,459,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,1,1,2,2,1,3,12.698412698412698
2020,01,005212,062,11,021809,2,2,1,1,2,1,1,1,1,1,1,10,1620,2,2,4,2,2,1,2,2,2,2,2,1,1,1,1,2,1,2,2,3,3,2,30.158730158730158
2020,01,005212,062,11,021809,2,2,1,1,2,1,1,1,1,1,1,6,1620,2,2,4,2,2,1,2,2,2,2,2,1,1,1,1,2,1,2,2,3,3,2,30.158730158730158
2020,01,005212,062,11,021809,2,2,1,1,2,1,1,1,1,1,1,4,1620,2,2,4,2,2,1,2,2,2,2,2,1,1,1,1,2,1,2,2,3,3,2,30.158730158730158
2020,01,005212,075,11,021809,2,2,1,9,5,4,1,1,1,1,0,4,70,1,1,2,2,2,1,2,1,1,1,2,1,1,1,2,3,2,2,2,2,2,2,20.634920634920633
2020,01,005212,075,11,021809,2,2,1,9,5,4,1,1,1,1,0,3,70,1,1,2,2,2,1,2,1,1,1,2,1,1,1,2,3,2,2,2,2,2,2,20.634920634920633
2020,01,005212,075,11,021809,2,2,1,9,5,4,1,1,1,1,0,2,70,1,1,2,2,2,1,2,1,1,1,2,1,1,1,2,3,2,2,2,2,2,2,20.634920634920633
2020,01,005212,075,11,021809,2,2,1,9,5,4,1,1,1,1,0,6,70,1,1,2,2,2,1,2,1,1,1,2,1,1,1,2,3,2,2,2,2,2,2,20.634920634920633
2020,01,005212,075,11,021809,2,2,1,9,5,4,1,1,1,1,0,1,70,1,1,2,2,2,1,2,1,1,1,2,1,1,1,2,3,2,2,2,2,2,2,20.634920634920633
2020,01,005212,113,11,021809,2,2,1,1,5,4,1,1,1,1,0,6,600,1,1,2,1,1,1,2,1,1,2,1,1,2,2,2,4,1,1,1,2,2,2,17.46031746031746
2020,01,005212,113,11,021809,2,2,1,1,5,4,1,1,1,1,0,7,600,1,1,2,1,1,1,2,1,1,2,1,1,2,2,2,4,1,1,1,2,2,2,17.46031746031746
2020,01,005212,113,11,021809,2,2,1,1,5,4,1,1,1,1,0,9,600,1,1,2,1,1,1,2,1,1,2,1,1,2,2,2,4,1,1,1,2,2,2,17.46031746031746
2020,01,005212,113,11,021809,2,2,1,1,5,4,1,1,1,1,0,3,600,1,1,2,1,1,1,2,1,1,2,1,1,2,2,2,4,1,1,1,2,2,2,17.46031746031746
2020,01,005218,007,11,021806,2,5,1,1,5,1,1,1,1,1,1,3,320,2,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,2,1,2,15.873015873015872
2020,01,005218,007,11,021806,2,5,1,1,5,1,1,1,1,1,1,8,320,2,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,2,1,2,15.873015873015872
2020,01,005218,007,11,021806,2,5,1,1,5,1,1,1,1,1,1,6,320,2,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,2,1,2,15.873015873015872
2020,01,005218,007,11,021806,2,5,1,1,5,1,1,1,1,1,1,3,320,2,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,2,1,2,15.873015873015872
2020,01,005218,007,11,021806,2,5,1,1,5,1,1,1,1,1,1,6,320,2,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,2,1,2,15.873015873015872
2020,01,005218,053,11,021806,2,5,1,1,3,1,1,1,1,1,0,5,35,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,6.349206349206349
2020,01,005218,053,11,021806,2,5,1,1,3,1,1,1,1,1,0,3,35,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,6.349206349206349
2020,01,005224,035,11,020801,2,4,1,1,2,1,1,1,1,1,0,3,2274,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,3,11.11111111111111
2020,01,005224,035,11,020801,2,4,1,1,2,1,1,1,1,1,0,3,585,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,3,11.11111111111111
2020,01,005224,035,11,020801,2,4,1,1,2,1,1,1,1,1,0,4,2274,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,3,11.11111111111111
2020,01,005224,035,11,020801,2,4,1,1,2,1,1,1,1,1,0,4,585,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,3,11.11111111111111
2020,01,005224,035,11,020801,2,4,1,1,2,1,1,1,1,1,0,6,2274,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,3,11.11111111111111
2020,01,005224,035,11,020801,2,4,1,1,2,1,1,1,1,1,0,6,585,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,3,11.11111111111111
2020,01,005242,073,11,021102,5,8,1,3,5,4,1,2,9,1,0,6,122,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,3,1,1,1,1,1,3,7.936507936507936
2020,01,005242,073,11,021102,5,8,1,3,5,4,1,2,9,1,0,6,122,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,3,1,1,1,1,1,3,7.936507936507936
2020,01,005242,073,11,021102,5,8,1,3,5,4,1,2,9,1,0,5,122,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,3,1,1,1,1,1,3,7.936507936507936
2020,01,005242,073,11,021102,5,8,1,3,5,4,1,2,9,1,0,3,122,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,3,1,1,1,1,1,3,7.936507936507936
2020,01,005242,074,11,021102,5,8,1,3,5,4,1,1,9,1,0,6,837,2,2,3,1,1,3,1,1,3,3,2,1,1,1,1,3,3,1,1,1,1,2,23.809523809523807
2020,01,005242,074,11,021102,5,8,1,3,5,4,1,1,9,1,0,6,837,2,2,3,1,1,3,1,1,3,3,2,1,1,1,1,3,3,1,1,1,1,2,23.809523809523807
2020,01,005242,074,11,021102,5,8,1,3,5,4,1,1,9,1,0,5,837,2,2,3,1,1,3,1,1,3,3,2,1,1,1,1,3,3,1,1,1,1,2,23.809523809523807
2020,01,005242,074,11,021102,5,8,1,3,5,4,1,1,9,1,0,4,837,2,2,3,1,1,3,1,1,3,3,2,1,1,1,1,3,3,1,1,1,1,2,23.809523809523807
2020,01,005242,074,11,021102,5,8,1,3,5,4,1,1,9,1,0,2,837,2,2,3,1,1,3,1,1,3,3,2,1,1,1,1,3,3,1,1,1,1,2,23.809523809523807
2020,01,005242,076,11,021102,5,8,1,3,6,4,1,2,9,1,0,6,154,3,3,3,1,1,1,1,1,1,3,2,1,1,1,1,3,1,1,1,1,1,3,17.46031746031746
2020,01,005242,076,11,021102,5,8,1,3,6,4,1,2,9,1,0,4,154,3,3,3,1,1,1,1,1,1,3,2,1,1,1,1,3,1,1,1,1,1,3,17.46031746031746
2020,01,005242,076,11,021102,5,8,1,3,6,4,1,2,9,1,0,7,154,3,3,3,1,1,1,1,1,1,3,2,1,1,1,1,3,1,1,1,1,1,3,17.46031746031746
2020,01,005242,076,11,021102,5,8,1,3,6,4,1,2,9,1,0,6,154,3,3,3,1,1,1,1,1,1,3,2,1,1,1,1,3,1,1,1,1,1,3,17.46031746031746
2020,01,005242,076,11,021102,5,8,1,3,6,4,1,2,9,1,0,5,154,3,3,3,1,1,1,1,1,1,3,2,1,1,1,1,3,1,1,1,1,1,3,17.46031746031746
2020,01,005242,076,11,021102,5,8,1,3,6,4,1,2,9,1,0,2,154,3,3,3,1,1,1,1,1,1,3,2,1,1,1,1,3,1,1,1,1,1,3,17.46031746031746
2020,01,005244,025,11,020105,5,3,1,3,4,4,1,2,1,1,0,4,250,4,4,3,2,2,3,3,2,2,3,3,2,2,2,3,4,3,3,4,3,4,3,63.49206349206349
2020,01,005244,025,11,020105,5,3,1,3,4,4,1,2,1,1,0,4,14,4,4,3,2,2,3,3,2,2,3,3,2,2,2,3,4,3,3,4,3,4,3,63.49206349206349
2020,01,005244,025,11,020105,5,3,1,3,4,4,1,2,1,1,0,4,670,4,4,3,2,2,3,3,2,2,3,3,2,2,2,3,4,3,3,4,3,4,3,63.49206349206349
2020,01,005244,025,11,020105,5,3,1,3,4,4,1,2,1,1,0,3,250,4,4,3,2,2,3,3,2,2,3,3,2,2,2,3,4,3,3,4,3,4,3,63.49206349206349
2020,01,005244,025,11,020105,5,3,1,3,4,4,1,2,1,1,0,3,14,4,4,3,2,2,3,3,2,2,3,3,2,2,2,3,4,3,3,4,3,4,3,63.49206349206349
2020,01,005244,025,11,020105,5,3,1,3,4,4,1,2,1,1,0,3,670,4,4,3,2,2,3,3,2,2,3,3,2,2,2,3,4,3,3,4,3,4,3,63.49206349206349
2020,01,005244,025,11,020105,5,3,1,3,4,4,1,2,1,1,0,8,250,4,4,3,2,2,3,3,2,2,3,3,2,2,2,3,4,3,3,4,3,4,3,63.49206349206349
2020,01,005244,025,11,020105,5,3,1,3,4,4,1,2,1,1,0,8,14,4,4,3,2,2,3,3,2,2,3,3,2,2,2,3,4,3,3,4,3,4,3,63.49206349206349
2020,01,005244,025,11,020105,5,3,1,3,4,4,1,2,1,1,0,8,670,4,4,3,2,2,3,3,2,2,3,3,2,2,2,3,4,3,3,4,3,4,3,63.49206349206349
2020,01,005244,025,11,020105,5,3,1,3,4,4,1,2,1,1,0,10,250,4,4,3,2,2,3,3,2,2,3,3,2,2,2,3,4,3,3,4,3,4,3,63.49206349206349
2020,01,005244,025,11,020105,5,3,1,3,4,4,1,2,1,1,0,10,14,4,4,3,2,2,3,3,2,2,3,3,2,2,2,3,4,3,3,4,3,4,3,63.49206349206349
2020,01,005244,025,11,020105,5,3,1,3,4,4,1,2,1,1,0,10,670,4,4,3,2,2,3,3,2,2,3,3,2,2,2,3,4,3,3,4,3,4,3,63.49206349206349
2020,01,005244,025,11,020105,5,3,1,3,4,4,1,2,1,1,0,10,250,4,4,3,2,2,3,3,2,2,3,3,2,2,2,3,4,3,3,4,3,4,3,63.49206349206349
2020,01,005244,025,11,020105,5,3,1,3,4,4,1,2,1,1,0,10,14,4,4,3,2,2,3,3,2,2,3,3,2,2,2,3,4,3,3,4,3,4,3,63.49206349206349
2020,01,005244,025,11,020105,5,3,1,3,4,4,1,2,1,1,0,10,670,4,4,3,2,2,3,3,2,2,3,3,2,2,2,3,4,3,3,4,3,4,3,63.49206349206349
2020,01,005244,025,11,020105,5,3,1,3,4,4,1,2,1,1,0,6,250,4,4,3,2,2,3,3,2,2,3,3,2,2,2,3,4,3,3,4,3,4,3,63.49206349206349
2020,01,005244,025,11,020105,5,3,1,3,4,4,1,2,1,1,0,6,14,4,4,3,2,2,3,3,2,2,3,3,2,2,2,3,4,3,3,4,3,4,3,63.49206349206349
2020,01,005244,025,11,020105,5,3,1,3,4,4,1,2,1,1,0,6,670,4,4,3,2,2,3,3,2,2,3,3,2,2,2,3,4,3,3,4,3,4,3,63.49206349206349
2020,01,005258,133,11,020101,5,3,1,1,3,4,1,1,1,1,1,10,1137,2,2,3,2,2,2,2,1,2,2,2,2,3,1,1,1,2,2,2,2,2,1,30.158730158730158
2020,01,005269,085,11,021201,5,5,1,3,5,3,1,1,1,1,0,3,799,1,1,3,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,2,9.523809523809524
2020,01,005269,085,11,021201,5,5,1,3,5,3,1,1,1,1,0,3,799,1,1,3,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,2,9.523809523809524
2020,01,005269,085,11,021201,5,5,1,3,5,3,1,1,1,1,0,7,799,1,1,3,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,2,9.523809523809524
2020,01,005269,085,11,021201,5,5,1,3,5,3,1,1,1,1,0,6,799,1,1,3,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,2,9.523809523809524
2020,01,005283,017,11,021909,5,7,1,3,6,3,1,2,3,1,0,6,38,3,2,4,1,1,2,4,2,1,4,4,1,1,1,1,1,1,2,1,2,1,3,30.158730158730158
2020,01,005283,017,11,021909,5,7,1,3,6,3,1,2,3,1,0,6,65,3,2,4,1,1,2,4,2,1,4,4,1,1,1,1,1,1,2,1,2,1,3,30.158730158730158
2020,01,005283,017,11,021909,5,7,1,3,6,3,1,2,3,1,0,3,38,3,2,4,1,1,2,4,2,1,4,4,1,1,1,1,1,1,2,1,2,1,3,30.158730158730158
2020,01,005283,017,11,021909,5,7,1,3,6,3,1,2,3,1,0,3,65,3,2,4,1,1,2,4,2,1,4,4,1,1,1,1,1,1,2,1,2,1,3,30.158730158730158
2020,01,005283,017,11,021909,5,7,1,3,6,3,1,2,3,1,0,6,38,3,2,4,1,1,2,4,2,1,4,4,1,1,1,1,1,1,2,1,2,1,3,30.158730158730158
2020,01,005283,017,11,021909,5,7,1,3,6,3,1,2,3,1,0,6,65,3,2,4,1,1,2,4,2,1,4,4,1,1,1,1,1,1,2,1,2,1,3,30.158730158730158
2020,01,005283,017,11,021909,5,7,1,3,6,3,1,2,3,1,0,5,38,3,2,4,1,1,2,4,2,1,4,4,1,1,1,1,1,1,2,1,2,1,3,30.158730158730158
2020,01,005283,017,11,021909,5,7,1,3,6,3,1,2,3,1,0,5,65,3,2,4,1,1,2,4,2,1,4,4,1,1,1,1,1,1,2,1,2,1,3,30.158730158730158
2020,01,005283,017,11,021909,5,7,1,3,6,3,1,2,3,1,0,5,38,3,2,4,1,1,2,4,2,1,4,4,1,1,1,1,1,1,2,1,2,1,3,30.158730158730158
2020,01,005283,017,11,021909,5,7,1,3,6,3,1,2,3,1,0,5,65,3,2,4,1,1,2,4,2,1,4,4,1,1,1,1,1,1,2,1,2,1,3,30.158730158730158
2020,01,005283,017,11,021909,5,7,1,3,6,3,1,2,3,1,0,2,38,3,2,4,1,1,2,4,2,1,4,4,1,1,1,1,1,1,2,1,2,1,3,30.158730158730158
2020,01,005283,017,11,021909,5,7,1,3,6,3,1,2,3,1,0,2,65,3,2,4,1,1,2,4,2,1,4,4,1,1,1,1,1,1,2,1,2,1,3,30.158730158730158
2020,01,005283,017,11,021909,5,7,1,3,6,3,1,2,3,1,0,1,38,3,2,4,1,1,2,4,2,1,4,4,1,1,1,1,1,1,2,1,2,1,3,30.158730158730158
2020,01,005283,017,11,021909,5,7,1,3,6,3,1,2,3,1,0,1,65,3,2,4,1,1,2,4,2,1,4,4,1,1,1,1,1,1,2,1,2,1,3,30.158730158730158
2020,01,005303,030,11,022008,5,6,1,3,6,3,1,2,1,1,0,8,175,3,2,3,1,1,2,2,1,2,2,2,1,2,1,1,1,2,2,2,1,2,2,23.809523809523807
2020,01,005303,030,11,022008,5,6,1,3,6,3,1,2,1,1,0,8,175,3,2,3,1,1,2,2,1,2,2,2,1,2,1,1,1,2,2,2,1,2,2,23.809523809523807
2020,01,005303,030,11,022008,5,6,1,3,6,3,1,2,1,1,0,9,175,3,2,3,1,1,2,2,1,2,2,2,1,2,1,1,1,2,2,2,1,2,2,23.809523809523807
2020,01,005303,030,11,022008,5,6,1,3,6,3,1,2,1,1,0,6,175,3,2,3,1,1,2,2,1,2,2,2,1,2,1,1,1,2,2,2,1,2,2,23.809523809523807
2020,01,005303,030,11,022008,5,6,1,3,6,3,1,2,1,1,0,5,175,3,2,3,1,1,2,2,1,2,2,2,1,2,1,1,1,2,2,2,1,2,2,23.809523809523807
2020,01,005303,063,11,022008,5,6,1,3,5,3,1,2,1,1,0,7,7,2,2,4,2,2,4,3,2,2,3,2,4,2,4,2,4,2,2,2,4,2,3,55.55555555555556
2020,01,005303,063,11,022008,5,6,1,3,5,3,1,2,1,1,0,5,7,2,2,4,2,2,4,3,2,2,3,2,4,2,4,2,4,2,2,2,4,2,3,55.55555555555556
2020,01,005303,063,11,022008,5,6,1,3,5,3,1,2,1,1,0,3,7,2,2,4,2,2,4,3,2,2,3,2,4,2,4,2,4,2,2,2,4,2,3,55.55555555555556
2020,01,005303,095,11,022008,5,6,1,3,5,3,1,2,1,1,0,8,36,2,2,2,1,1,2,2,2,1,2,3,1,1,1,1,2,2,2,2,1,2,2,22.22222222222222
2020,01,005303,095,11,022008,5,6,1,3,5,3,1,2,1,1,0,5,36,2,2,2,1,1,2,2,2,1,2,3,1,1,1,1,2,2,2,2,1,2,2,22.22222222222222
2020,01,005303,095,11,022008,5,6,1,3,5,3,1,2,1,1,0,4,36,2,2,2,1,1,2,2,2,1,2,3,1,1,1,1,2,2,2,2,1,2,2,22.22222222222222
2020,01,005328,024,11,020306,5,7,1,3,6,3,1,2,5,1,0,5,40,2,2,3,1,2,2,3,2,1,3,2,1,2,2,2,1,2,2,1,2,2,1,30.158730158730158
2020,01,005328,024,11,020306,5,7,1,3,6,3,1,2,5,1,0,6,40,2,2,3,1,2,2,3,2,1,3,2,1,2,2,2,1,2,2,1,2,2,1,30.158730158730158
2020,01,005328,024,11,020306,5,7,1,3,6,3,1,2,5,1,0,5,40,2,2,3,1,2,2,3,2,1,3,2,1,2,2,2,1,2,2,1,2,2,1,30.158730158730158
2020,01,005328,024,11,020306,5,7,1,3,6,3,1,2,5,1,0,5,40,2,2,3,1,2,2,3,2,1,3,2,1,2,2,2,1,2,2,1,2,2,1,30.158730158730158
2020,01,005350,111,11,030101,6,3,1,1,2,1,1,1,1,1,0,10,248,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,4,1,1,1,1,1,2,9.523809523809524
2020,01,005350,111,11,030101,6,3,1,1,2,1,1,1,1,1,0,10,248,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,4,1,1,1,1,1,2,9.523809523809524
2020,01,005350,111,11,030101,6,3,1,1,2,1,1,1,1,1,0,9,248,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,4,1,1,1,1,1,2,9.523809523809524
2020,01,005362,004,11,030604,6,5,1,3,5,4,1,2,1,1,0,4,15,2,2,2,2,2,3,2,3,2,4,2,1,1,1,3,4,2,2,2,2,2,3,39.682539682539684
2020,01,005362,004,11,030604,6,5,1,3,5,4,1,2,1,1,0,4,171,2,2,2,2,2,3,2,3,2,4,2,1,1,1,3,4,2,2,2,2,2,3,39.682539682539684
2020,01,005362,004,11,030604,6,5,1,3,5,4,1,2,1,1,0,4,15,2,2,2,2,2,3,2,3,2,4,2,1,1,1,3,4,2,2,2,2,2,3,39.682539682539684
2020,01,005362,004,11,030604,6,5,1,3,5,4,1,2,1,1,0,4,171,2,2,2,2,2,3,2,3,2,4,2,1,1,1,3,4,2,2,2,2,2,3,39.682539682539684
2020,01,005362,004,11,030604,6,5,1,3,5,4,1,2,1,1,0,6,15,2,2,2,2,2,3,2,3,2,4,2,1,1,1,3,4,2,2,2,2,2,3,39.682539682539684
2020,01,005362,004,11,030604,6,5,1,3,5,4,1,2,1,1,0,6,171,2,2,2,2,2,3,2,3,2,4,2,1,1,1,3,4,2,2,2,2,2,3,39.682539682539684
2020,01,005362,004,11,030604,6,5,1,3,5,4,1,2,1,1,0,2,15,2,2,2,2,2,3,2,3,2,4,2,1,1,1,3,4,2,2,2,2,2,3,39.682539682539684
2020,01,005362,004,11,030604,6,5,1,3,5,4,1,2,1,1,0,2,171,2,2,2,2,2,3,2,3,2,4,2,1,1,1,3,4,2,2,2,2,2,3,39.682539682539684
2020,01,005362,124,11,030604,6,5,1,3,6,4,1,1,5,0,0,4,66,2,2,2,2,2,2,1,2,2,4,3,1,1,1,2,2,1,1,1,1,1,2,23.809523809523807
2020,01,005362,124,11,030604,6,5,1,3,6,4,1,1,5,0,0,1,66,2,2,2,2,2,2,1,2,2,4,3,1,1,1,2,2,1,1,1,1,1,2,23.809523809523807
2020,01,005362,124,11,030604,6,5,1,3,6,4,1,1,5,0,0,5,66,2,2,2,2,2,2,1,2,2,4,3,1,1,1,2,2,1,1,1,1,1,2,23.809523809523807
2020,01,005408,008,11,030207,6,7,1,3,6,4,1,1,4,1,0,4,717,1,1,2,1,2,1,1,1,2,4,2,1,1,4,4,4,3,1,1,2,2,2,31.746031746031743
2020,01,005408,008,11,030207,6,7,1,3,6,4,1,1,4,1,0,4,30,1,1,2,1,2,1,1,1,2,4,2,1,1,4,4,4,3,1,1,2,2,2,31.746031746031743
2020,01,005408,008,11,030207,6,7,1,3,6,4,1,1,4,1,0,4,717,1,1,2,1,2,1,1,1,2,4,2,1,1,4,4,4,3,1,1,2,2,2,31.746031746031743
2020,01,005408,008,11,030207,6,7,1,3,6,4,1,1,4,1,0,4,30,1,1,2,1,2,1,1,1,2,4,2,1,1,4,4,4,3,1,1,2,2,2,31.746031746031743
2020,01,005408,008,11,030207,6,7,1,3,6,4,1,1,4,1,0,6,717,1,1,2,1,2,1,1,1,2,4,2,1,1,4,4,4,3,1,1,2,2,2,31.746031746031743
2020,01,005408,008,11,030207,6,7,1,3,6,4,1,1,4,1,0,6,30,1,1,2,1,2,1,1,1,2,4,2,1,1,4,4,4,3,1,1,2,2,2,31.746031746031743
2020,01,005408,008,11,030207,6,7,1,3,6,4,1,1,4,1,0,5,717,1,1,2,1,2,1,1,1,2,4,2,1,1,4,4,4,3,1,1,2,2,2,31.746031746031743
2020,01,005408,008,11,030207,6,7,1,3,6,4,1,1,4,1,0,5,30,1,1,2,1,2,1,1,1,2,4,2,1,1,4,4,4,3,1,1,2,2,2,31.746031746031743
2020,01,005435,066,11,030101,6,7,1,1,5,1,1,2,1,1,0,8,458,2,2,3,2,2,2,3,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,30.158730158730158
2020,01,005435,066,11,030101,6,7,1,1,5,1,1,2,1,1,0,8,25,2,2,3,2,2,2,3,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,30.158730158730158
2020,01,005435,066,11,030101,6,7,1,1,5,1,1,2,1,1,0,10,458,2,2,3,2,2,2,3,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,30.158730158730158
2020,01,005435,066,11,030101,6,7,1,1,5,1,1,2,1,1,0,10,25,2,2,3,2,2,2,3,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,30.158730158730158
2020,01,005435,066,11,030101,6,7,1,1,5,1,1,2,1,1,0,9,458,2,2,3,2,2,2,3,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,30.158730158730158
2020,01,005435,066,11,030101,6,7,1,1,5,1,1,2,1,1,0,9,25,2,2,3,2,2,2,3,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,30.158730158730158
2020,01,005435,066,11,030101,6,7,1,1,5,1,1,2,1,1,0,5,458,2,2,3,2,2,2,3,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,30.158730158730158
2020,01,005435,066,11,030101,6,7,1,1,5,1,1,2,1,1,0,5,25,2,2,3,2,2,2,3,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,30.158730158730158
2020,01,005435,068,11,030101,6,7,1,1,5,1,1,1,1,1,1,6,587,2,2,4,1,1,1,1,1,1,2,1,1,1,1,1,4,2,2,1,1,1,3,17.46031746031746
